txn_id,sku_id,sale_date,units_sold,selling_price,discount_pct,channel
TXN-004083,SKU-0238,2024-10-23,2,2426,0,Online - Nykaa
TXN-004084,SKU-0238,2024-10-25,2,2426,0,Store - MG Road
TXN-004085,SKU-0238,2024-10-26,1,2183,10,Online - Nykaa
TXN-004086,SKU-0238,2024-10-27,3,2183,10,Store - Indiranagar
TXN-004087,SKU-0238,2024-10-29,2,2183,10,Store - Indiranagar
TXN-004088,SKU-0238,2024-10-31,2,2426,0,Store - Koramangala
TXN-004089,SKU-0238,2024-11-03,1,2426,0,Store - Indiranagar
TXN-004090,SKU-0238,2024-11-06,3,2426,0,Online - Website
TXN-004091,SKU-0238,2024-11-07,2,2426,0,Store - Indiranagar
TXN-004092,SKU-0238,2024-11-09,2,2426,0,Store - Indiranagar
TXN-004093,SKU-0238,2024-11-12,1,2426,0,Online - Website
TXN-004094,SKU-0238,2024-11-14,1,2426,0,Store - Koramangala
TXN-004095,SKU-0238,2024-11-17,3,2426,0,Online - Website
TXN-004096,SKU-0238,2024-11-19,2,2183,10,Store - MG Road
TXN-004097,SKU-0238,2024-11-21,1,2426,0,Store - MG Road
TXN-004098,SKU-0238,2024-11-24,1,2426,0,Store - MG Road
TXN-004099,SKU-0238,2024-11-27,1,2426,0,Online - Website
TXN-004100,SKU-0239,2024-11-06,2,2064,0,Online - Nykaa
TXN-004101,SKU-0239,2024-11-07,1,2064,0,Store - Indiranagar
TXN-004102,SKU-0239,2024-11-09,3,2064,0,Online - Instagram
TXN-004103,SKU-0239,2024-11-12,3,2064,0,Store - Indiranagar
TXN-004104,SKU-0239,2024-11-14,3,1754,15,Store - Koramangala
TXN-004105,SKU-0239,2024-11-17,2,2064,0,Online - Nykaa
TXN-004106,SKU-0239,2024-11-19,1,2064,0,Store - Koramangala
TXN-004107,SKU-0239,2024-11-21,1,1548,25,Online - Nykaa
TXN-004108,SKU-0239,2024-11-22,1,2064,0,Online - Instagram
TXN-004109,SKU-0239,2024-11-23,2,1651,20,Store - Indiranagar
TXN-004110,SKU-0239,2024-11-26,3,1754,15,Online - Instagram
TXN-004111,SKU-0239,2024-11-29,2,1754,15,Store - Koramangala
TXN-004112,SKU-0239,2024-11-30,1,2064,0,Online - Instagram
TXN-004113,SKU-0240,2024-08-23,1,2343,0,Online - Nykaa
TXN-004114,SKU-0240,2024-09-08,2,2343,0,Store - Indiranagar
TXN-004115,SKU-0240,2024-09-24,3,2343,0,Online - Website
TXN-004116,SKU-0240,2024-10-09,1,2343,0,Online - Website
TXN-004117,SKU-0241,2024-08-30,1,2414,0,Store - MG Road
TXN-004118,SKU-0241,2024-09-03,1,2414,0,Store - Koramangala
TXN-004119,SKU-0241,2024-09-09,1,2414,0,Online - Nykaa
TXN-004120,SKU-0241,2024-09-14,2,2414,0,Store - Koramangala
TXN-004121,SKU-0241,2024-09-18,1,2414,0,Online - Instagram
TXN-004122,SKU-0241,2024-09-24,3,2414,0,Store - Indiranagar
TXN-004123,SKU-0241,2024-09-28,2,1931,20,Store - Indiranagar
TXN-004124,SKU-0241,2024-10-02,1,2052,15,Store - Indiranagar
TXN-004125,SKU-0241,2024-10-08,2,2173,10,Online - Instagram
TXN-004126,SKU-0241,2024-10-12,1,2414,0,Online - Instagram
TXN-004127,SKU-0241,2024-10-17,1,2414,0,Online - Instagram
TXN-004128,SKU-0241,2024-10-22,1,2414,0,Online - Website
TXN-004129,SKU-0241,2024-10-28,2,2414,0,Online - Nykaa
TXN-004130,SKU-0242,2024-06-30,1,2188,0,Online - Website
TXN-004131,SKU-0242,2024-07-03,3,2188,0,Store - Koramangala
TXN-004132,SKU-0242,2024-07-04,3,2188,0,Store - Koramangala
TXN-004133,SKU-0242,2024-07-06,2,1969,10,Online - Nykaa
TXN-004134,SKU-0242,2024-07-07,1,2188,0,Online - Instagram
TXN-004135,SKU-0242,2024-07-09,1,1641,25,Online - Instagram
TXN-004136,SKU-0242,2024-07-12,3,1860,15,Online - Website
TXN-004137,SKU-0242,2024-07-14,1,2188,0,Online - Instagram
TXN-004138,SKU-0242,2024-07-17,2,2188,0,Online - Instagram
TXN-004139,SKU-0242,2024-07-18,1,2188,0,Store - Indiranagar
TXN-004140,SKU-0242,2024-07-20,3,1969,10,Store - Indiranagar
TXN-004141,SKU-0242,2024-07-23,1,2188,0,Online - Nykaa
TXN-004142,SKU-0242,2024-07-26,1,2188,0,Store - Indiranagar
TXN-004143,SKU-0242,2024-07-29,1,2188,0,Online - Website
TXN-004144,SKU-0242,2024-08-01,1,2188,0,Store - Koramangala
TXN-004145,SKU-0242,2024-08-02,3,2188,0,Online - Instagram
TXN-004146,SKU-0242,2024-08-03,3,2188,0,Online - Nykaa
TXN-004147,SKU-0242,2024-08-05,3,2188,0,Online - Instagram
TXN-004148,SKU-0242,2024-08-06,1,1750,20,Store - MG Road
TXN-004149,SKU-0242,2024-08-08,3,2188,0,Online - Website
TXN-004150,SKU-0242,2024-08-10,3,2188,0,Online - Website
TXN-004151,SKU-0242,2024-08-12,2,1750,20,Online - Nykaa
TXN-004152,SKU-0242,2024-08-13,2,2188,0,Store - MG Road
TXN-004153,SKU-0242,2024-08-15,1,1750,20,Store - Indiranagar
TXN-004154,SKU-0242,2024-08-17,3,2188,0,Store - Koramangala
TXN-004155,SKU-0242,2024-08-19,2,1750,20,Online - Website
TXN-004156,SKU-0242,2024-08-20,2,2188,0,Online - Instagram
TXN-004157,SKU-0242,2024-08-21,3,2188,0,Online - Website
TXN-004158,SKU-0242,2024-08-23,1,1750,20,Store - Indiranagar
TXN-004159,SKU-0242,2024-08-26,1,2188,0,Online - Nykaa
TXN-004160,SKU-0242,2024-08-27,2,2188,0,Online - Website
TXN-004161,SKU-0242,2024-08-30,1,1860,15,Online - Nykaa
TXN-004162,SKU-0242,2024-09-02,2,2188,0,Online - Instagram
TXN-004163,SKU-0242,2024-09-03,2,2188,0,Store - Indiranagar
TXN-004164,SKU-0242,2024-09-04,2,2188,0,Online - Nykaa
TXN-004165,SKU-0242,2024-09-07,1,2188,0,Store - MG Road
TXN-004166,SKU-0242,2024-09-10,3,2188,0,Store - MG Road
TXN-004167,SKU-0242,2024-09-13,2,1969,10,Online - Instagram
TXN-004168,SKU-0242,2024-09-14,3,2188,0,Store - Indiranagar
TXN-004169,SKU-0242,2024-09-16,2,2188,0,Store - MG Road
TXN-004170,SKU-0242,2024-09-19,1,2188,0,Online - Instagram
TXN-004171,SKU-0242,2024-09-21,2,2188,0,Store - Koramangala
TXN-004172,SKU-0242,2024-09-24,2,2188,0,Online - Website
TXN-004173,SKU-0242,2024-09-27,1,2188,0,Online - Instagram
TXN-004174,SKU-0242,2024-09-29,1,1969,10,Store - Indiranagar
TXN-004175,SKU-0242,2024-10-01,3,2188,0,Store - MG Road
TXN-004176,SKU-0242,2024-10-03,2,2188,0,Online - Nykaa
TXN-004177,SKU-0242,2024-10-04,1,2188,0,Store - MG Road
TXN-004178,SKU-0242,2024-10-07,3,2188,0,Store - Koramangala
TXN-004179,SKU-0242,2024-10-09,2,2188,0,Store - MG Road
TXN-004180,SKU-0242,2024-10-10,3,2188,0,Store - Indiranagar
TXN-004181,SKU-0242,2024-10-13,3,2188,0,Store - MG Road
TXN-004182,SKU-0242,2024-10-16,3,1860,15,Online - Instagram
TXN-004183,SKU-0242,2024-10-19,1,2188,0,Online - Instagram
TXN-004184,SKU-0242,2024-10-20,1,2188,0,Store - MG Road
TXN-004185,SKU-0242,2024-10-22,3,2188,0,Online - Website
TXN-004186,SKU-0242,2024-10-24,1,2188,0,Online - Website
TXN-004187,SKU-0242,2024-10-25,2,2188,0,Online - Instagram
TXN-004188,SKU-0242,2024-10-28,3,2188,0,Online - Instagram
TXN-004189,SKU-0242,2024-10-29,2,2188,0,Store - Koramangala
TXN-004190,SKU-0243,2024-10-22,1,1893,0,Online - Instagram
TXN-004191,SKU-0243,2024-10-28,1,1893,0,Online - Instagram
TXN-004192,SKU-0243,2024-11-04,1,1893,0,Online - Website
TXN-004193,SKU-0243,2024-11-11,2,1420,25,Store - Indiranagar
TXN-004194,SKU-0243,2024-11-16,1,1893,0,Store - MG Road
TXN-004195,SKU-0243,2024-11-22,1,1704,10,Online - Nykaa
TXN-004196,SKU-0244,2024-08-20,2,2043,0,Store - Indiranagar
TXN-004197,SKU-0244,2024-09-04,3,1839,10,Online - Website
TXN-004198,SKU-0244,2024-09-18,2,1737,15,Store - Indiranagar
TXN-004199,SKU-0245,2024-09-08,3,1558,0,Online - Instagram
TXN-004200,SKU-0245,2024-10-01,1,1558,0,Store - Koramangala
TXN-004201,SKU-0246,2024-07-23,1,2507,0,Store - MG Road
TXN-004202,SKU-0246,2024-08-04,1,2131,15,Store - Indiranagar
TXN-004203,SKU-0246,2024-08-14,3,2507,0,Store - MG Road
TXN-004204,SKU-0246,2024-08-25,1,2507,0,Store - Indiranagar
TXN-004205,SKU-0246,2024-09-05,3,2507,0,Store - MG Road
TXN-004206,SKU-0246,2024-09-16,3,2507,0,Store - Indiranagar
TXN-004207,SKU-0247,2024-07-18,1,1958,0,Online - Instagram
TXN-004208,SKU-0247,2024-08-15,1,1664,15,Store - Indiranagar
TXN-004209,SKU-0247,2024-09-12,2,1762,10,Online - Nykaa
TXN-004210,SKU-0247,2024-10-11,1,1664,15,Online - Nykaa
TXN-004211,SKU-0248,2024-11-09,1,2449,0,Online - Nykaa
TXN-004212,SKU-0248,2024-11-11,2,2449,0,Online - Nykaa
TXN-004213,SKU-0248,2024-11-12,2,2449,0,Store - MG Road
TXN-004214,SKU-0248,2024-11-15,3,2204,10,Store - MG Road
TXN-004215,SKU-0248,2024-11-18,3,1959,20,Store - MG Road
TXN-004216,SKU-0248,2024-11-19,2,2449,0,Online - Website
TXN-004217,SKU-0248,2024-11-20,2,2449,0,Store - Koramangala
TXN-004218,SKU-0248,2024-11-21,3,2204,10,Store - MG Road
TXN-004219,SKU-0248,2024-11-22,1,2449,0,Store - MG Road
TXN-004220,SKU-0248,2024-11-23,1,2449,0,Store - Koramangala
TXN-004221,SKU-0248,2024-11-25,2,2449,0,Online - Website
TXN-004222,SKU-0248,2024-11-27,3,2449,0,Online - Website
TXN-004223,SKU-0248,2024-11-30,2,2449,0,Store - MG Road
TXN-004224,SKU-0248,2024-12-01,1,2449,0,Online - Website
TXN-004225,SKU-0249,2024-09-30,1,2119,0,Online - Website
TXN-004226,SKU-0249,2024-10-01,3,2119,0,Store - MG Road
TXN-004227,SKU-0249,2024-10-03,2,2119,0,Store - Koramangala
TXN-004228,SKU-0249,2024-10-06,1,1907,10,Online - Nykaa
TXN-004229,SKU-0249,2024-10-08,2,1801,15,Online - Nykaa
TXN-004230,SKU-0249,2024-10-11,3,1907,10,Online - Instagram
TXN-004231,SKU-0249,2024-10-14,3,2119,0,Online - Instagram
TXN-004232,SKU-0249,2024-10-16,3,2119,0,Store - Koramangala
TXN-004233,SKU-0249,2024-10-17,2,1801,15,Store - Indiranagar
TXN-004234,SKU-0249,2024-10-19,2,2119,0,Online - Instagram
TXN-004235,SKU-0249,2024-10-22,1,2119,0,Store - Indiranagar
TXN-004236,SKU-0249,2024-10-25,2,2119,0,Store - Koramangala
TXN-004237,SKU-0249,2024-10-28,3,2119,0,Store - Indiranagar
TXN-004238,SKU-0249,2024-10-29,3,2119,0,Store - Indiranagar
TXN-004239,SKU-0249,2024-10-30,3,2119,0,Online - Instagram
TXN-004240,SKU-0249,2024-11-01,3,2119,0,Store - Koramangala
TXN-004241,SKU-0249,2024-11-03,1,2119,0,Online - Nykaa
TXN-004242,SKU-0249,2024-11-06,1,2119,0,Online - Website
TXN-004243,SKU-0250,2024-08-21,2,2483,0,Store - Koramangala
TXN-004244,SKU-0250,2024-08-25,2,2483,0,Online - Instagram
TXN-004245,SKU-0250,2024-08-28,1,2483,0,Online - Nykaa
TXN-004246,SKU-0250,2024-08-30,3,2483,0,Online - Website
TXN-004247,SKU-0250,2024-09-03,1,2483,0,Online - Instagram
TXN-004248,SKU-0250,2024-09-06,3,1986,20,Store - Indiranagar
TXN-004249,SKU-0250,2024-09-10,1,2483,0,Store - Koramangala
TXN-004250,SKU-0250,2024-09-13,2,2483,0,Store - Indiranagar
TXN-004251,SKU-0250,2024-09-16,3,2483,0,Store - Koramangala
TXN-004252,SKU-0250,2024-09-20,3,2483,0,Online - Nykaa
TXN-004253,SKU-0250,2024-09-24,2,2235,10,Online - Instagram
TXN-004254,SKU-0250,2024-09-27,2,2483,0,Store - Indiranagar
TXN-004255,SKU-0250,2024-09-29,3,2483,0,Store - MG Road
TXN-004256,SKU-0250,2024-10-02,3,2483,0,Store - MG Road
TXN-004257,SKU-0250,2024-10-05,1,2111,15,Store - Koramangala
TXN-004258,SKU-0250,2024-10-08,1,2483,0,Online - Website
TXN-004259,SKU-0250,2024-10-11,2,2483,0,Store - Koramangala
TXN-004260,SKU-0250,2024-10-14,3,2483,0,Store - MG Road
TXN-004261,SKU-0250,2024-10-17,2,2483,0,Online - Instagram
TXN-004262,SKU-0250,2024-10-21,2,2483,0,Online - Instagram
TXN-004263,SKU-0250,2024-10-23,2,2483,0,Store - MG Road
TXN-004264,SKU-0250,2024-10-27,1,1862,25,Online - Instagram
TXN-004265,SKU-0250,2024-10-29,1,2483,0,Online - Instagram
TXN-004266,SKU-0251,2024-09-30,3,1980,0,Online - Instagram
TXN-004267,SKU-0251,2024-10-01,1,1980,0,Online - Instagram
TXN-004268,SKU-0251,2024-10-04,1,1683,15,Store - MG Road
TXN-004269,SKU-0251,2024-10-05,3,1584,20,Online - Website
TXN-004270,SKU-0251,2024-10-06,3,1980,0,Store - Koramangala
TXN-004271,SKU-0251,2024-10-09,1,1980,0,Store - MG Road
TXN-004272,SKU-0251,2024-10-10,2,1980,0,Online - Instagram
TXN-004273,SKU-0251,2024-10-12,3,1980,0,Store - Indiranagar
TXN-004274,SKU-0251,2024-10-15,1,1980,0,Online - Nykaa
TXN-004275,SKU-0251,2024-10-18,2,1980,0,Online - Instagram
TXN-004276,SKU-0251,2024-10-19,1,1980,0,Online - Website
TXN-004277,SKU-0251,2024-10-22,2,1980,0,Online - Nykaa
TXN-004278,SKU-0251,2024-10-23,2,1980,0,Store - MG Road
TXN-004279,SKU-0251,2024-10-26,1,1782,10,Store - Koramangala
TXN-004280,SKU-0251,2024-10-29,3,1980,0,Online - Instagram
TXN-004281,SKU-0251,2024-10-30,1,1980,0,Online - Instagram
TXN-004282,SKU-0251,2024-11-02,1,1980,0,Online - Instagram
TXN-004283,SKU-0251,2024-11-05,2,1980,0,Online - Website
TXN-004284,SKU-0251,2024-11-07,1,1980,0,Online - Website
TXN-004285,SKU-0251,2024-11-10,2,1782,10,Store - MG Road
TXN-004286,SKU-0251,2024-11-13,1,1980,0,Store - MG Road
TXN-004287,SKU-0251,2024-11-14,3,1485,25,Online - Website
TXN-004288,SKU-0251,2024-11-15,1,1980,0,Online - Nykaa
TXN-004289,SKU-0251,2024-11-18,1,1980,0,Store - Koramangala
TXN-004290,SKU-0252,2024-06-28,2,2204,0,Store - Koramangala
TXN-004291,SKU-0252,2024-07-15,3,2204,0,Store - Koramangala
TXN-004292,SKU-0252,2024-08-02,2,1873,15,Online - Instagram
TXN-004293,SKU-0252,2024-08-21,2,2204,0,Store - Indiranagar
TXN-004294,SKU-0253,2024-06-18,1,2500,0,Store - MG Road
TXN-004295,SKU-0253,2024-06-26,3,2250,10,Online - Instagram
TXN-004296,SKU-0253,2024-07-03,2,2250,10,Online - Instagram
TXN-004297,SKU-0253,2024-07-11,1,2500,0,Online - Website
TXN-004298,SKU-0253,2024-07-19,2,2500,0,Online - Nykaa
TXN-004299,SKU-0253,2024-07-27,1,2500,0,Online - Website
TXN-004300,SKU-0253,2024-08-04,3,2500,0,Store - MG Road
TXN-004301,SKU-0253,2024-08-11,2,2500,0,Store - Indiranagar
TXN-004302,SKU-0253,2024-08-19,3,2500,0,Store - MG Road
TXN-004303,SKU-0253,2024-08-26,3,2500,0,Store - MG Road
TXN-004304,SKU-0253,2024-09-01,2,2500,0,Online - Website
TXN-004305,SKU-0253,2024-09-07,2,2500,0,Online - Instagram
TXN-004306,SKU-0254,2024-07-16,2,2797,0,Online - Instagram
TXN-004307,SKU-0254,2024-07-19,3,2797,0,Online - Website
TXN-004308,SKU-0254,2024-07-23,2,2238,20,Store - Indiranagar
TXN-004309,SKU-0254,2024-07-28,3,2797,0,Store - Koramangala
TXN-004310,SKU-0254,2024-07-31,3,2797,0,Store - Indiranagar
TXN-004311,SKU-0254,2024-08-05,3,2797,0,Online - Website
TXN-004312,SKU-0254,2024-08-10,1,2517,10,Online - Instagram
TXN-004313,SKU-0254,2024-08-14,1,2517,10,Online - Website
TXN-004314,SKU-0254,2024-08-18,1,2797,0,Online - Nykaa
TXN-004315,SKU-0254,2024-08-21,1,2797,0,Store - MG Road
TXN-004316,SKU-0254,2024-08-24,1,2517,10,Store - Indiranagar
TXN-004317,SKU-0254,2024-08-29,3,2797,0,Store - Indiranagar
TXN-004318,SKU-0254,2024-09-03,3,2797,0,Online - Website
TXN-004319,SKU-0254,2024-09-08,2,2797,0,Store - Koramangala
TXN-004320,SKU-0254,2024-09-12,2,2797,0,Store - MG Road
TXN-004321,SKU-0254,2024-09-17,1,2517,10,Online - Instagram
TXN-004322,SKU-0254,2024-09-22,3,2797,0,Store - Indiranagar
TXN-004323,SKU-0254,2024-09-27,3,2797,0,Online - Nykaa
TXN-004324,SKU-0254,2024-10-01,2,2797,0,Store - MG Road
TXN-004325,SKU-0255,2024-10-30,2,1701,0,Online - Instagram
TXN-004326,SKU-0255,2024-11-02,1,1701,0,Online - Website
TXN-004327,SKU-0255,2024-11-03,2,1701,0,Online - Nykaa
TXN-004328,SKU-0255,2024-11-05,3,1446,15,Online - Website
TXN-004329,SKU-0255,2024-11-08,3,1701,0,Online - Website
TXN-004330,SKU-0255,2024-11-10,3,1701,0,Online - Instagram
TXN-004331,SKU-0255,2024-11-13,2,1701,0,Online - Instagram
TXN-004332,SKU-0255,2024-11-14,3,1701,0,Store - MG Road
TXN-004333,SKU-0255,2024-11-17,2,1701,0,Online - Website
TXN-004334,SKU-0255,2024-11-19,2,1701,0,Online - Nykaa
TXN-004335,SKU-0255,2024-11-20,2,1446,15,Online - Website
TXN-004336,SKU-0255,2024-11-23,1,1701,0,Store - Indiranagar
TXN-004337,SKU-0255,2024-11-25,1,1701,0,Online - Website
TXN-004338,SKU-0255,2024-11-27,1,1701,0,Store - MG Road
TXN-004339,SKU-0255,2024-11-30,1,1531,10,Online - Website
TXN-004340,SKU-0256,2024-08-13,1,2143,0,Store - Indiranagar
TXN-004341,SKU-0256,2024-08-24,3,2143,0,Store - Indiranagar
TXN-004342,SKU-0256,2024-09-04,1,2143,0,Store - MG Road
TXN-004343,SKU-0256,2024-09-14,1,2143,0,Online - Instagram
TXN-004344,SKU-0256,2024-09-26,2,2143,0,Online - Nykaa
TXN-004345,SKU-0256,2024-10-07,2,2143,0,Online - Nykaa
TXN-004346,SKU-0256,2024-10-18,1,2143,0,Online - Website
TXN-004347,SKU-0257,2024-09-19,1,1960,0,Online - Website
TXN-004348,SKU-0257,2024-10-03,3,1960,0,Store - Indiranagar
TXN-004349,SKU-0257,2024-10-19,1,1960,0,Online - Nykaa
TXN-004350,SKU-0258,2024-10-05,3,1319,10,Online - Instagram
TXN-004351,SKU-0258,2024-10-09,1,1466,0,Store - Koramangala
TXN-004352,SKU-0258,2024-10-12,1,1466,0,Store - MG Road
TXN-004353,SKU-0258,2024-10-15,2,1466,0,Store - MG Road
TXN-004354,SKU-0258,2024-10-20,1,1466,0,Store - Indiranagar
TXN-004355,SKU-0258,2024-10-24,3,1466,0,Online - Nykaa
TXN-004356,SKU-0258,2024-10-28,2,1466,0,Store - MG Road
TXN-004357,SKU-0258,2024-11-02,2,1466,0,Online - Nykaa
TXN-004358,SKU-0258,2024-11-07,3,1466,0,Online - Website
TXN-004359,SKU-0258,2024-11-12,3,1246,15,Store - Koramangala
TXN-004360,SKU-0258,2024-11-17,1,1466,0,Store - MG Road
TXN-004361,SKU-0258,2024-11-22,3,1466,0,Store - Koramangala
TXN-004362,SKU-0258,2024-11-25,3,1319,10,Online - Nykaa
TXN-004363,SKU-0258,2024-11-29,2,1466,0,Store - Indiranagar
TXN-004364,SKU-0259,2024-08-08,2,2169,0,Store - MG Road
TXN-004365,SKU-0259,2024-08-14,3,2169,0,Online - Instagram
TXN-004366,SKU-0259,2024-08-18,1,2169,0,Store - Koramangala
TXN-004367,SKU-0259,2024-08-24,1,2169,0,Store - MG Road
TXN-004368,SKU-0259,2024-08-28,2,2169,0,Store - Koramangala
TXN-004369,SKU-0259,2024-09-03,1,1844,15,Online - Nykaa
TXN-004370,SKU-0259,2024-09-09,3,2169,0,Store - Indiranagar
TXN-004371,SKU-0259,2024-09-15,2,2169,0,Online - Nykaa
TXN-004372,SKU-0259,2024-09-21,2,2169,0,Store - Koramangala
TXN-004373,SKU-0259,2024-09-26,3,2169,0,Store - MG Road
TXN-004374,SKU-0259,2024-10-01,2,1735,20,Store - Koramangala
TXN-004375,SKU-0259,2024-10-06,2,2169,0,Store - Koramangala
TXN-004376,SKU-0260,2024-09-02,2,1852,0,Store - Indiranagar
TXN-004377,SKU-0260,2024-09-05,2,1852,0,Store - Indiranagar
TXN-004378,SKU-0260,2024-09-08,2,1852,0,Online - Instagram
TXN-004379,SKU-0260,2024-09-12,2,1482,20,Store - Indiranagar
TXN-004380,SKU-0260,2024-09-15,1,1852,0,Online - Instagram
TXN-004381,SKU-0260,2024-09-18,1,1852,0,Store - Indiranagar
TXN-004382,SKU-0260,2024-09-23,1,1852,0,Online - Website
TXN-004383,SKU-0260,2024-09-28,3,1852,0,Online - Website
TXN-004384,SKU-0260,2024-10-03,3,1852,0,Store - Koramangala
TXN-004385,SKU-0260,2024-10-06,2,1852,0,Store - Koramangala
TXN-004386,SKU-0260,2024-10-09,2,1667,10,Online - Website
TXN-004387,SKU-0260,2024-10-13,3,1852,0,Online - Nykaa
TXN-004388,SKU-0260,2024-10-18,2,1852,0,Online - Nykaa
TXN-004389,SKU-0260,2024-10-23,2,1667,10,Online - Instagram
TXN-004390,SKU-0261,2024-06-26,2,2435,0,Online - Instagram
TXN-004391,SKU-0261,2024-06-27,2,2435,0,Online - Nykaa
TXN-004392,SKU-0261,2024-06-29,3,1948,20,Store - MG Road
TXN-004393,SKU-0261,2024-07-02,2,2435,0,Store - MG Road
TXN-004394,SKU-0261,2024-07-04,3,2435,0,Store - Indiranagar
TXN-004395,SKU-0261,2024-07-07,3,2435,0,Online - Instagram
TXN-004396,SKU-0261,2024-07-08,2,2435,0,Online - Website
TXN-004397,SKU-0261,2024-07-11,2,2435,0,Store - MG Road
TXN-004398,SKU-0261,2024-07-13,3,1948,20,Store - Koramangala
TXN-004399,SKU-0261,2024-07-14,1,1826,25,Online - Instagram
TXN-004400,SKU-0261,2024-07-16,3,2435,0,Online - Website
TXN-004401,SKU-0261,2024-07-19,3,2435,0,Store - MG Road
TXN-004402,SKU-0261,2024-07-20,2,2435,0,Online - Instagram
TXN-004403,SKU-0261,2024-07-22,1,2435,0,Online - Nykaa
TXN-004404,SKU-0261,2024-07-23,1,2435,0,Store - Indiranagar
TXN-004405,SKU-0261,2024-07-25,3,2435,0,Store - MG Road
TXN-004406,SKU-0261,2024-07-28,1,2435,0,Online - Instagram
TXN-004407,SKU-0261,2024-07-30,2,2435,0,Online - Instagram
TXN-004408,SKU-0261,2024-08-02,1,2435,0,Store - Indiranagar
TXN-004409,SKU-0261,2024-08-03,3,2435,0,Online - Nykaa
TXN-004410,SKU-0261,2024-08-05,3,2435,0,Store - MG Road
TXN-004411,SKU-0261,2024-08-07,2,2435,0,Online - Website
TXN-004412,SKU-0261,2024-08-09,1,2435,0,Online - Instagram
TXN-004413,SKU-0261,2024-08-11,1,2435,0,Store - MG Road
TXN-004414,SKU-0261,2024-08-13,1,2435,0,Store - MG Road
TXN-004415,SKU-0261,2024-08-15,3,2435,0,Online - Website
TXN-004416,SKU-0261,2024-08-16,2,2070,15,Store - Indiranagar
TXN-004417,SKU-0261,2024-08-19,1,2435,0,Store - Koramangala
TXN-004418,SKU-0261,2024-08-20,1,2435,0,Online - Instagram
TXN-004419,SKU-0261,2024-08-21,2,2435,0,Store - MG Road
TXN-004420,SKU-0261,2024-08-23,1,2192,10,Online - Nykaa
TXN-004421,SKU-0261,2024-08-24,1,2435,0,Online - Nykaa
TXN-004422,SKU-0261,2024-08-25,2,2435,0,Online - Nykaa
TXN-004423,SKU-0261,2024-08-27,1,2435,0,Online - Website
TXN-004424,SKU-0261,2024-08-28,1,2435,0,Store - MG Road
TXN-004425,SKU-0261,2024-08-29,1,2435,0,Online - Nykaa
TXN-004426,SKU-0261,2024-09-01,3,2435,0,Store - Indiranagar
TXN-004427,SKU-0261,2024-09-02,3,2435,0,Store - MG Road
TXN-004428,SKU-0261,2024-09-03,3,2435,0,Store - Indiranagar
TXN-004429,SKU-0261,2024-09-04,1,2192,10,Online - Website
TXN-004430,SKU-0261,2024-09-07,3,2192,10,Store - Koramangala
TXN-004431,SKU-0261,2024-09-10,1,2192,10,Online - Website
TXN-004432,SKU-0262,2024-07-23,3,2527,0,Online - Website
TXN-004433,SKU-0262,2024-07-30,2,2527,0,Store - Indiranagar
TXN-004434,SKU-0262,2024-08-08,3,2527,0,Online - Nykaa
TXN-004435,SKU-0262,2024-08-15,2,1895,25,Online - Website
TXN-004436,SKU-0262,2024-08-23,2,2527,0,Store - Koramangala
TXN-004437,SKU-0262,2024-09-01,3,2148,15,Online - Nykaa
TXN-004438,SKU-0262,2024-09-09,2,2527,0,Online - Nykaa
TXN-004439,SKU-0262,2024-09-16,1,2527,0,Store - Indiranagar
TXN-004440,SKU-0263,2024-06-21,3,2507,0,Online - Website
TXN-004441,SKU-0263,2024-06-23,3,2507,0,Store - MG Road
TXN-004442,SKU-0263,2024-06-24,2,2507,0,Online - Instagram
TXN-004443,SKU-0263,2024-06-26,3,2507,0,Store - Koramangala
TXN-004444,SKU-0263,2024-06-28,3,2507,0,Online - Nykaa
TXN-004445,SKU-0263,2024-06-30,3,2507,0,Online - Instagram
TXN-004446,SKU-0263,2024-07-03,1,2507,0,Online - Website
TXN-004447,SKU-0263,2024-07-05,3,2006,20,Online - Instagram
TXN-004448,SKU-0263,2024-07-06,2,2507,0,Online - Instagram
TXN-004449,SKU-0263,2024-07-09,3,2256,10,Store - Koramangala
TXN-004450,SKU-0263,2024-07-11,1,2006,20,Online - Instagram
TXN-004451,SKU-0263,2024-07-13,1,2507,0,Store - Indiranagar
TXN-004452,SKU-0263,2024-07-16,3,2507,0,Store - Indiranagar
TXN-004453,SKU-0263,2024-07-17,2,1880,25,Store - Indiranagar
TXN-004454,SKU-0263,2024-07-19,3,2507,0,Online - Instagram
TXN-004455,SKU-0263,2024-07-22,3,2507,0,Online - Instagram
TXN-004456,SKU-0263,2024-07-24,1,2507,0,Online - Nykaa
TXN-004457,SKU-0263,2024-07-25,3,2507,0,Online - Nykaa
TXN-004458,SKU-0263,2024-07-27,3,2507,0,Online - Instagram
TXN-004459,SKU-0263,2024-07-29,2,2507,0,Store - MG Road
TXN-004460,SKU-0263,2024-08-01,2,2507,0,Online - Website
TXN-004461,SKU-0263,2024-08-03,1,2507,0,Online - Website
TXN-004462,SKU-0263,2024-08-06,2,2507,0,Online - Instagram
TXN-004463,SKU-0263,2024-08-07,1,2131,15,Store - Indiranagar
TXN-004464,SKU-0263,2024-08-08,1,2507,0,Store - MG Road
TXN-004465,SKU-0263,2024-08-11,3,2256,10,Store - Koramangala
TXN-004466,SKU-0263,2024-08-13,2,2131,15,Online - Instagram
TXN-004467,SKU-0263,2024-08-15,3,2507,0,Online - Website
